PseudoPipeID	EnsemblID.version	EnsemblID
PGOHUM00000305440	ENST00000432201.1	ENST00000432201
PGOHUM00000299763	ENST00000506077.1	ENST00000506077
PGOHUM00000304853	ENST00000394346.2	ENST00000394346
PGOHUM00000301202	ENST00000477964.1	ENST00000477964
PGOHUM00000290729	ENST00000461747.2	ENST00000461747
PGOHUM00000290605	ENST00000528711.1	ENST00000528711
PGOHUM00000308610	ENST00000529793.1	ENST00000529793
PGOHUM00000298849	ENST00000450281.1	ENST00000450281
PGOHUM00000308467	ENST00000507651.1	ENST00000507651
PGOHUM00000295239	ENST00000601729.1	ENST00000601729
PGOHUM00000304454	ENST00000432816.1	ENST00000432816
PGOHUM00000298284	ENST00000603240.1	ENST00000603240
PGOHUM00000302488	ENST00000605154.1	ENST00000605154
PGOHUM00000296197	ENST00000456162.2	ENST00000456162
PGOHUM00000302880	ENST00000431233.1	ENST00000431233
PGOHUM00000298603	ENST00000439114.1	ENST00000439114
PGOHUM00000291746	ENST00000548110.1	ENST00000548110
PGOHUM00000296716	ENST00000448132.1	ENST00000448132
PGOHUM00000291693	ENST00000550830.1	ENST00000550830
PGOHUM00000302003	ENST00000402039.1	ENST00000402039
PGOHUM00000291691	ENST00000556917.1	ENST00000556917
PGOHUM00000295956	ENST00000604447.1	ENST00000604447
PGOHUM00000303833	ENST00000617173.1	ENST00000617173
PGOHUM00000291128	ENST00000526512.1	ENST00000526512
PGOHUM00000311612	ENST00000520036.1	ENST00000520036
PGOHUM00000301679	ENST00000402100.1	ENST00000402100
PGOHUM00000301146	ENST00000618012.1	ENST00000618012
PGOHUM00000300333	ENST00000479865.1	ENST00000479865
PGOHUM00000300739	ENST00000464124.2	ENST00000464124
PGOHUM00000292282	ENST00000554965.1	ENST00000554965
PGOHUM00000304153	ENST00000454116.1	ENST00000454116
PGOHUM00000297430	ENST00000510265.2	ENST00000510265
PGOHUM00000298659	ENST00000430851.1	ENST00000430851
PGOHUM00000311562	ENST00000448562.1	ENST00000448562
PGOHUM00000300714	ENST00000461022.1	ENST00000461022
PGOHUM00000292737	ENST00000554095.2	ENST00000554095
PGOHUM00000291098	ENST00000528208.2	ENST00000528208
PGOHUM00000301304	ENST00000457888.2	ENST00000457888
PGOHUM00000296337	ENST00000444140.1	ENST00000444140
PGOHUM00000298444	ENST00000604976.1	ENST00000604976
PGOHUM00000303314	ENST00000604497.1	ENST00000604497
PGOHUM00000291470	ENST00000400949.4	ENST00000400949
PGOHUM00000312489	ENST00000510091.2	ENST00000510091
PGOHUM00000290895	ENST00000527724.1	ENST00000527724
PGOHUM00000296255	ENST00000310055.5	ENST00000310055
PGOHUM00000311568	ENST00000426721.2	ENST00000426721
PGOHUM00000311719	ENST00000660293.1	ENST00000660293
PGOHUM00000291065	ENST00000530657.1	ENST00000530657
PGOHUM00000300288	ENST00000504640.2	ENST00000504640
PGOHUM00000295530	ENST00000621860.1	ENST00000621860
PGOHUM00000290781	ENST00000450217.2	ENST00000450217
PGOHUM00000289830	ENST00000437884.1	ENST00000437884
PGOHUM00000298421	ENST00000452488.1	ENST00000452488
PGOHUM00000294047	ENST00000580031.1	ENST00000580031
PGOHUM00000298189	ENST00000441043.2	ENST00000441043
PGOHUM00000296868	ENST00000318104.2	ENST00000318104
PGOHUM00000305709	ENST00000303979.7	ENST00000303979
PGOHUM00000307550	ENST00000616168.1	ENST00000616168
PGOHUM00000305875	ENST00000418789.3	ENST00000418789
PGOHUM00000311738	ENST00000441772.1	ENST00000441772
PGOHUM00000289747	ENST00000429930.1	ENST00000429930
PGOHUM00000303934	ENST00000447672.1	ENST00000447672
PGOHUM00000296618	ENST00000458136.1	ENST00000458136
PGOHUM00000293504	ENST00000568957.1	ENST00000568957
PGOHUM00000293102	ENST00000554701.2	ENST00000554701
PGOHUM00000301021	ENST00000505876.1	ENST00000505876
PGOHUM00000303611	ENST00000622156.1	ENST00000622156
PGOHUM00000305853	ENST00000618238.1	ENST00000618238
PGOHUM00000295757	ENST00000438531.1	ENST00000438531
PGOHUM00000311640	ENST00000415962.1	ENST00000415962
PGOHUM00000295770	ENST00000396543.2	ENST00000396543
PGOHUM00000302054	ENST00000432006.1	ENST00000432006
PGOHUM00000292553	ENST00000621665.1	ENST00000621665
PGOHUM00000297468	ENST00000411545.2	ENST00000411545
PGOHUM00000293066	ENST00000567945.1	ENST00000567945
PGOHUM00000296093	ENST00000434580.1	ENST00000434580
PGOHUM00000291454	ENST00000546924.1	ENST00000546924
PGOHUM00000304851	ENST00000441066.1	ENST00000441066
PGOHUM00000305199	ENST00000412834.1	ENST00000412834
PGOHUM00000295323	ENST00000586408.1	ENST00000586408
PGOHUM00000290998	ENST00000539268.1	ENST00000539268
PGOHUM00000292332	ENST00000553667.1	ENST00000553667
PGOHUM00000298058	ENST00000444575.2	ENST00000444575
PGOHUM00000289807	ENST00000444451.1	ENST00000444451
PGOHUM00000304608	ENST00000423117.1	ENST00000423117
PGOHUM00000301646	ENST00000403917.2	ENST00000403917
PGOHUM00000304660	ENST00000440184.1	ENST00000440184
PGOHUM00000294433	ENST00000446109.1	ENST00000446109
PGOHUM00000301942	ENST00000404780.2	ENST00000404780
PGOHUM00000306062	ENST00000507986.1	ENST00000507986
PGOHUM00000295736	ENST00000441182.1	ENST00000441182
PGOHUM00000291371	ENST00000550105.1	ENST00000550105
PGOHUM00000311014	ENST00000520792.5	ENST00000520792
PGOHUM00000292287	ENST00000557256.2	ENST00000557256
PGOHUM00000290739	ENST00000531567.1	ENST00000531567
PGOHUM00000299118	ENST00000483126.1	ENST00000483126
PGOHUM00000303423	ENST00000648021.1	ENST00000648021
PGOHUM00000301071	ENST00000484584.2	ENST00000484584
PGOHUM00000291996	ENST00000621719.1	ENST00000621719
PGOHUM00000289770	ENST00000422707.1	ENST00000422707
PGOHUM00000292165	ENST00000431223.1	ENST00000431223
PGOHUM00000305670	ENST00000445421.1	ENST00000445421
PGOHUM00000297957	ENST00000449328.1	ENST00000449328
PGOHUM00000305203	ENST00000448218.2	ENST00000448218
PGOHUM00000291550	ENST00000412576.3	ENST00000412576
PGOHUM00000293993	ENST00000451704.1	ENST00000451704
PGOHUM00000294131	ENST00000579701.1	ENST00000579701
PGOHUM00000290288	ENST00000454983.1	ENST00000454983
PGOHUM00000300722	ENST00000510713.2	ENST00000510713
PGOHUM00000292389	ENST00000473054.1	ENST00000473054
PGOHUM00000302586	ENST00000434232.1	ENST00000434232
PGOHUM00000302540	ENST00000413158.1	ENST00000413158
PGOHUM00000295002	ENST00000596581.1	ENST00000596581
PGOHUM00000297051	ENST00000437662.1	ENST00000437662
PGOHUM00000301694	ENST00000641935.1	ENST00000641935
PGOHUM00000290437	ENST00000478433.1	ENST00000478433
PGOHUM00000300902	ENST00000412374.2	ENST00000412374
PGOHUM00000304973	ENST00000436203.1	ENST00000436203
PGOHUM00000289953	ENST00000428356.1	ENST00000428356
PGOHUM00000293307	ENST00000564933.6	ENST00000564933
PGOHUM00000293387	ENST00000442856.1	ENST00000442856
PGOHUM00000304744	ENST00000449217.2	ENST00000449217
PGOHUM00000305769	ENST00000419538.1	ENST00000419538
PGOHUM00000301510	ENST00000401872.1	ENST00000401872
PGOHUM00000302392	ENST00000433048.1	ENST00000433048
PGOHUM00000295959	ENST00000450663.1	ENST00000450663
PGOHUM00000290259	ENST00000398190.2	ENST00000398190
PGOHUM00000290460	ENST00000534734.3	ENST00000534734
PGOHUM00000301858	ENST00000440811.1	ENST00000440811
PGOHUM00000303266	ENST00000521814.1	ENST00000521814
PGOHUM00000294474	ENST00000511179.1	ENST00000511179
PGOHUM00000302014	ENST00000406553.1	ENST00000406553
PGOHUM00000304770	ENST00000435236.2	ENST00000435236
PGOHUM00000299115	ENST00000507369.1	ENST00000507369
PGOHUM00000295404	ENST00000601788.1	ENST00000601788
PGOHUM00000291153	ENST00000532044.1	ENST00000532044
PGOHUM00000304862	ENST00000454984.1	ENST00000454984
PGOHUM00000294504	ENST00000437246.1	ENST00000437246
PGOHUM00000305118	ENST00000422490.1	ENST00000422490
PGOHUM00000299580	ENST00000474255.1	ENST00000474255
PGOHUM00000305517	ENST00000435142.1	ENST00000435142
PGOHUM00000294547	ENST00000455685.1	ENST00000455685
PGOHUM00000300823	ENST00000518654.1	ENST00000518654
PGOHUM00000303254	ENST00000523233.1	ENST00000523233
PGOHUM00000297460	ENST00000603208.1	ENST00000603208
PGOHUM00000294384	ENST00000578195.6	ENST00000578195
PGOHUM00000305628	ENST00000420090.1	ENST00000420090
PGOHUM00000293733	ENST00000622730.1	ENST00000622730
PGOHUM00000292211	ENST00000457501.1	ENST00000457501
PGOHUM00000295967	ENST00000434367.1	ENST00000434367
PGOHUM00000303090	ENST00000526505.1	ENST00000526505
PGOHUM00000294022	ENST00000581294.2	ENST00000581294
PGOHUM00000293181	ENST00000646742.1	ENST00000646742
PGOHUM00000294185	ENST00000580149.1	ENST00000580149
PGOHUM00000291083	ENST00000532912.1	ENST00000532912
PGOHUM00000294263	ENST00000483947.1	ENST00000483947
PGOHUM00000306564	ENST00000520218.1	ENST00000520218
PGOHUM00000311556	ENST00000424708.1	ENST00000424708
PGOHUM00000298035	ENST00000457656.1	ENST00000457656
PGOHUM00000302552	ENST00000439199.1	ENST00000439199
PGOHUM00000296399	ENST00000420263.1	ENST00000420263
PGOHUM00000304319	ENST00000446071.1	ENST00000446071
PGOHUM00000303379	ENST00000517470.1	ENST00000517470
PGOHUM00000298013	ENST00000454384.1	ENST00000454384
PGOHUM00000292657	ENST00000614375.1	ENST00000614375
PGOHUM00000296709	ENST00000613613.1	ENST00000613613
PGOHUM00000299617	ENST00000466502.1	ENST00000466502
PGOHUM00000310821	ENST00000467930.1	ENST00000467930
PGOHUM00000297520	ENST00000416920.1	ENST00000416920
PGOHUM00000295209	ENST00000416987.1	ENST00000416987
PGOHUM00000301607	ENST00000407196.1	ENST00000407196
PGOHUM00000292269	ENST00000611025.1	ENST00000611025
PGOHUM00000304750	ENST00000616013.1	ENST00000616013
PGOHUM00000301662	ENST00000404272.2	ENST00000404272
PGOHUM00000291206	ENST00000491870.1	ENST00000491870
PGOHUM00000298335	ENST00000430194.1	ENST00000430194
PGOHUM00000305459	ENST00000612764.1	ENST00000612764
PGOHUM00000302091	ENST00000417811.2	ENST00000417811
PGOHUM00000299375	ENST00000438745.1	ENST00000438745
PGOHUM00000291042	ENST00000462248.1	ENST00000462248
PGOHUM00000301415	ENST00000402154.1	ENST00000402154
PGOHUM00000303468	ENST00000521066.2	ENST00000521066
PGOHUM00000299075	ENST00000462417.1	ENST00000462417
PGOHUM00000292942	ENST00000559623.2	ENST00000559623
PGOHUM00000304577	ENST00000422979.1	ENST00000422979
PGOHUM00000306582	ENST00000630187.1	ENST00000630187
PGOHUM00000300716	ENST00000513509.1	ENST00000513509
PGOHUM00000305144	ENST00000418771.1	ENST00000418771
PGOHUM00000311340	ENST00000581610.1	ENST00000581610
PGOHUM00000292005	ENST00000424827.1	ENST00000424827
PGOHUM00000301087	ENST00000506742.2	ENST00000506742
PGOHUM00000299690	ENST00000432890.1	ENST00000432890
PGOHUM00000298153	ENST00000603823.1	ENST00000603823
PGOHUM00000294783	ENST00000615075.1	ENST00000615075
PGOHUM00000301053	ENST00000505368.1	ENST00000505368
PGOHUM00000301714	ENST00000405929.1	ENST00000405929
PGOHUM00000292119	ENST00000450181.1	ENST00000450181
PGOHUM00000311726	ENST00000521237.1	ENST00000521237
PGOHUM00000297943	ENST00000605302.1	ENST00000605302
PGOHUM00000301870	ENST00000406187.1	ENST00000406187
PGOHUM00000290879	ENST00000489849.1	ENST00000489849
PGOHUM00000297379	ENST00000400819.2	ENST00000400819
PGOHUM00000299116	ENST00000478031.1	ENST00000478031
PGOHUM00000298646	ENST00000312918.2	ENST00000312918
PGOHUM00000299370	ENST00000424759.1	ENST00000424759
PGOHUM00000296625	ENST00000448964.1	ENST00000448964
PGOHUM00000301278	ENST00000416749.1	ENST00000416749
PGOHUM00000295080	ENST00000588129.6	ENST00000588129
PGOHUM00000297144	ENST00000438675.1	ENST00000438675
PGOHUM00000298876	ENST00000457497.1	ENST00000457497
PGOHUM00000300254	ENST00000508073.2	ENST00000508073
PGOHUM00000292749	ENST00000557756.1	ENST00000557756
PGOHUM00000311176	ENST00000494408.1	ENST00000494408
PGOHUM00000292207	ENST00000446367.1	ENST00000446367
PGOHUM00000297535	ENST00000447905.1	ENST00000447905
PGOHUM00000305246	ENST00000453808.1	ENST00000453808
PGOHUM00000294837	ENST00000494093.2	ENST00000494093
PGOHUM00000292554	ENST00000621415.4	ENST00000621415
PGOHUM00000290843	ENST00000525269.1	ENST00000525269
PGOHUM00000310899	ENST00000541697.7	ENST00000541697
PGOHUM00000304099	ENST00000332361.5	ENST00000332361
PGOHUM00000292347	ENST00000556055.1	ENST00000556055
PGOHUM00000296768	ENST00000328713.5	ENST00000328713
PGOHUM00000292210	ENST00000441973.1	ENST00000441973
PGOHUM00000290883	ENST00000529659.1	ENST00000529659
PGOHUM00000311995	ENST00000563895.1	ENST00000563895
PGOHUM00000299047	ENST00000462623.1	ENST00000462623
PGOHUM00000297735	ENST00000437636.1	ENST00000437636
PGOHUM00000293152	ENST00000619761.1	ENST00000619761
PGOHUM00000310455	ENST00000423257.1	ENST00000423257
PGOHUM00000295561	ENST00000400795.3	ENST00000400795
PGOHUM00000297526	ENST00000457251.1	ENST00000457251
PGOHUM00000305300	ENST00000428821.1	ENST00000428821
PGOHUM00000293319	ENST00000617986.1	ENST00000617986
PGOHUM00000300239	ENST00000505681.1	ENST00000505681
PGOHUM00000294637	ENST00000580510.1	ENST00000580510
PGOHUM00000305427	ENST00000413200.1	ENST00000413200
PGOHUM00000290805	ENST00000439752.1	ENST00000439752
PGOHUM00000293973	ENST00000429445.1	ENST00000429445
PGOHUM00000291082	ENST00000507987.2	ENST00000507987
PGOHUM00000302114	ENST00000420754.4	ENST00000420754
PGOHUM00000291419	ENST00000550884.2	ENST00000550884
PGOHUM00000290994	ENST00000534760.1	ENST00000534760
PGOHUM00000304190	ENST00000411517.2	ENST00000411517
PGOHUM00000300413	ENST00000508460.1	ENST00000508460
PGOHUM00000300243	ENST00000507775.2	ENST00000507775
PGOHUM00000311607	ENST00000453859.2	ENST00000453859
PGOHUM00000305697	ENST00000454868.1	ENST00000454868
PGOHUM00000296983	ENST00000393368.2	ENST00000393368
PGOHUM00000305694	ENST00000415230.1	ENST00000415230
PGOHUM00000299899	ENST00000603341.1	ENST00000603341
PGOHUM00000311744	ENST00000603702.1	ENST00000603702
PGOHUM00000301444	ENST00000404520.1	ENST00000404520
PGOHUM00000300071	ENST00000511259.1	ENST00000511259
PGOHUM00000290677	ENST00000604799.1	ENST00000604799
PGOHUM00000300748	ENST00000603971.1	ENST00000603971
PGOHUM00000300228	ENST00000504006.1	ENST00000504006
PGOHUM00000298954	ENST00000427504.1	ENST00000427504
PGOHUM00000293503	ENST00000566127.1	ENST00000566127
PGOHUM00000296128	ENST00000621768.1	ENST00000621768
PGOHUM00000311021	ENST00000621078.1	ENST00000621078
PGOHUM00000294468	ENST00000502398.1	ENST00000502398
PGOHUM00000293117	ENST00000637931.2	ENST00000637931
PGOHUM00000299442	ENST00000603259.1	ENST00000603259
PGOHUM00000290955	ENST00000526389.1	ENST00000526389
PGOHUM00000301684	ENST00000401481.2	ENST00000401481
PGOHUM00000305126	ENST00000439585.1	ENST00000439585
PGOHUM00000292540	ENST00000549567.1	ENST00000549567
PGOHUM00000298701	ENST00000458676.1	ENST00000458676
PGOHUM00000300467	ENST00000506915.1	ENST00000506915
PGOHUM00000291315	ENST00000548007.1	ENST00000548007
PGOHUM00000305501	ENST00000452432.1	ENST00000452432
PGOHUM00000295438	ENST00000597698.1	ENST00000597698
PGOHUM00000299802	ENST00000507914.2	ENST00000507914
PGOHUM00000294023	ENST00000582878.1	ENST00000582878
PGOHUM00000296726	ENST00000444461.1	ENST00000444461
PGOHUM00000298668	ENST00000438005.1	ENST00000438005
PGOHUM00000294544	ENST00000412707.1	ENST00000412707
PGOHUM00000293748	ENST00000572236.1	ENST00000572236
PGOHUM00000311628	ENST00000490836.1	ENST00000490836
PGOHUM00000301854	ENST00000404728.1	ENST00000404728
PGOHUM00000296307	ENST00000435399.1	ENST00000435399
PGOHUM00000302836	ENST00000436090.1	ENST00000436090
PGOHUM00000305521	ENST00000616477.1	ENST00000616477
PGOHUM00000297749	ENST00000453679.1	ENST00000453679
PGOHUM00000293514	ENST00000566722.1	ENST00000566722
PGOHUM00000294942	ENST00000593697.1	ENST00000593697
PGOHUM00000298822	ENST00000424470.1	ENST00000424470
PGOHUM00000299913	ENST00000488538.1	ENST00000488538
PGOHUM00000295988	ENST00000413694.2	ENST00000413694
PGOHUM00000304121	ENST00000444895.1	ENST00000444895
PGOHUM00000298739	ENST00000429515.1	ENST00000429515
PGOHUM00000299486	ENST00000474219.1	ENST00000474219
PGOHUM00000301592	ENST00000401911.1	ENST00000401911
PGOHUM00000300559	ENST00000503137.1	ENST00000503137
PGOHUM00000295043	ENST00000606252.1	ENST00000606252
PGOHUM00000304372	ENST00000438325.2	ENST00000438325
PGOHUM00000307942	ENST00000615531.4	ENST00000615531
PGOHUM00000301688	ENST00000614873.1	ENST00000614873
PGOHUM00000290524	ENST00000531556.1	ENST00000531556
PGOHUM00000303630	ENST00000484521.1	ENST00000484521
PGOHUM00000296004	ENST00000442280.1	ENST00000442280
PGOHUM00000290326	ENST00000425409.2	ENST00000425409
PGOHUM00000306133	ENST00000418216.1	ENST00000418216
PGOHUM00000299583	ENST00000604126.1	ENST00000604126
PGOHUM00000293976	ENST00000618886.1	ENST00000618886
PGOHUM00000301031	ENST00000486157.1	ENST00000486157
PGOHUM00000300632	ENST00000512837.1	ENST00000512837
PGOHUM00000292796	ENST00000554452.5	ENST00000554452
PGOHUM00000301156	ENST00000509352.1	ENST00000509352
PGOHUM00000305298	ENST00000453590.1	ENST00000453590
PGOHUM00000304184	ENST00000453646.1	ENST00000453646
PGOHUM00000293254	ENST00000558717.1	ENST00000558717
PGOHUM00000303874	ENST00000458150.2	ENST00000458150
PGOHUM00000305421	ENST00000422633.1	ENST00000422633
PGOHUM00000290520	ENST00000530974.1	ENST00000530974
PGOHUM00000301390	ENST00000402323.2	ENST00000402323
PGOHUM00000305151	ENST00000431339.1	ENST00000431339
PGOHUM00000292201	ENST00000400121.2	ENST00000400121
PGOHUM00000296471	ENST00000422460.1	ENST00000422460
PGOHUM00000292823	ENST00000557158.2	ENST00000557158
PGOHUM00000301362	ENST00000403255.1	ENST00000403255
PGOHUM00000299564	ENST00000508347.1	ENST00000508347
PGOHUM00000299585	ENST00000499853.2	ENST00000499853
PGOHUM00000305680	ENST00000442391.1	ENST00000442391
PGOHUM00000296030	ENST00000442505.2	ENST00000442505
PGOHUM00000294126	ENST00000472109.1	ENST00000472109
PGOHUM00000298121	ENST00000425793.1	ENST00000425793
PGOHUM00000311074	ENST00000570209.1	ENST00000570209
PGOHUM00000300634	ENST00000469428.1	ENST00000469428
PGOHUM00000301966	ENST00000604304.1	ENST00000604304
PGOHUM00000298484	ENST00000441039.1	ENST00000441039
PGOHUM00000300905	ENST00000611900.1	ENST00000611900
PGOHUM00000311554	ENST00000443413.1	ENST00000443413
PGOHUM00000291721	ENST00000550230.1	ENST00000550230
PGOHUM00000303382	ENST00000522077.1	ENST00000522077
PGOHUM00000311989	ENST00000561158.1	ENST00000561158
PGOHUM00000302447	ENST00000451614.1	ENST00000451614
PGOHUM00000291656	ENST00000459730.1	ENST00000459730
PGOHUM00000301647	ENST00000603277.1	ENST00000603277
PGOHUM00000299222	ENST00000469993.1	ENST00000469993
PGOHUM00000300420	ENST00000515074.1	ENST00000515074
PGOHUM00000295590	ENST00000442164.2	ENST00000442164
PGOHUM00000301148	ENST00000427031.1	ENST00000427031
PGOHUM00000299525	ENST00000486888.1	ENST00000486888
PGOHUM00000290826	ENST00000530684.1	ENST00000530684
PGOHUM00000302572	ENST00000435239.1	ENST00000435239
PGOHUM00000300269	ENST00000515470.1	ENST00000515470
PGOHUM00000298179	ENST00000433620.1	ENST00000433620
PGOHUM00000305035	ENST00000392293.2	ENST00000392293
PGOHUM00000300327	ENST00000484625.2	ENST00000484625
PGOHUM00000295447	ENST00000490784.1	ENST00000490784
PGOHUM00000294854	ENST00000600506.1	ENST00000600506
PGOHUM00000296388	ENST00000603130.1	ENST00000603130
PGOHUM00000293156	ENST00000529624.5	ENST00000529624
PGOHUM00000297725	ENST00000412472.2	ENST00000412472
PGOHUM00000295791	ENST00000414323.2	ENST00000414323
PGOHUM00000291695	ENST00000552027.1	ENST00000552027
PGOHUM00000294535	ENST00000579006.1	ENST00000579006
PGOHUM00000301881	ENST00000403367.1	ENST00000403367
PGOHUM00000304322	ENST00000603750.1	ENST00000603750
PGOHUM00000300204	ENST00000505249.1	ENST00000505249
PGOHUM00000296907	ENST00000443141.2	ENST00000443141
PGOHUM00000302436	ENST00000439081.1	ENST00000439081
PGOHUM00000290055	ENST00000419987.1	ENST00000419987
PGOHUM00000302851	ENST00000617362.1	ENST00000617362
PGOHUM00000303731	ENST00000449329.2	ENST00000449329
PGOHUM00000311625	ENST00000603178.1	ENST00000603178
PGOHUM00000311644	ENST00000563423.2	ENST00000563423
PGOHUM00000292376	ENST00000603606.1	ENST00000603606
PGOHUM00000305623	ENST00000447526.1	ENST00000447526
PGOHUM00000299212	ENST00000464158.1	ENST00000464158
PGOHUM00000298295	ENST00000438918.1	ENST00000438918
PGOHUM00000311080	ENST00000305623.12	ENST00000305623
PGOHUM00000296835	ENST00000458678.1	ENST00000458678
PGOHUM00000304771	ENST00000434960.2	ENST00000434960
PGOHUM00000294993	ENST00000611377.1	ENST00000611377
PGOHUM00000291872	ENST00000451581.1	ENST00000451581
PGOHUM00000292826	ENST00000554547.3	ENST00000554547
PGOHUM00000303297	ENST00000524155.2	ENST00000524155
PGOHUM00000311661	ENST00000411655.1	ENST00000411655
PGOHUM00000304469	ENST00000372030.3	ENST00000372030
PGOHUM00000292399	ENST00000555418.1	ENST00000555418
PGOHUM00000296139	ENST00000451185.1	ENST00000451185
PGOHUM00000293407	ENST00000564581.1	ENST00000564581
