id	chr	start	end	strand	parent	fraction	identity	e-value	class	families
PGOHUM00000244228	1	147983325	147983593	-	ENSP00000381473	0.95	0.663	3.0E-13	Processed	PF04588;
PGOHUM00000244233	1	148229970	148230238	-	ENSP00000381473	0.95	0.652	3.0E-13	Processed	PF04588;
PGOHUM00000244251	1	148574653	148575060	-	ENSP00000225655	0.97	0.735	1.4013E-45	Processed	PF00235;
PGOHUM00000244252	1	148736689	148737096	-	ENSP00000225655	0.97	0.735	1.4013E-45	Processed	PF00235;
PGOHUM00000244253	1	148864593	148865164	-	ENSP00000362841	0.98	0.583	2.0E-12	Processed	PF05640;
PGOHUM00000244256	1	149092919	149093184	-	ENSP00000387749	0.72	0.7	4.0E-21	Processed	PF06758;
PGOHUM00000244257	1	149094443	149094720	-	ENSP00000387749	0.74	0.871	1.0E-36	Processed	PF06758;
PGOHUM00000244260	1	149307439	149315619	-	ENSP00000327209	0.15	0.62	1.0E-15	Duplicated	PF06758;PF07989;
PGOHUM00000244261	1	149340661	149341066	-	ENSP00000222402	1.0	0.762	1.0E-25	Processed	PF00179;
PGOHUM00000244263	1	149424568	149424954	-	ENSP00000346088	1.0	0.855	6.0E-27	Processed	PF01776;
PGOHUM00000244264	1	149692963	149701150	-	ENSP00000327209	0.15	0.62	2.0E-15	Duplicated	PF06758;PF07989;
PGOHUM00000244265	1	149725852	149726258	-	ENSP00000222402	1.0	0.762	5.0E-33	Processed	PF00179;
PGOHUM00000244266	1	149821964	149822340	-	ENSP00000352442	1.0	0.913	8.96831E-44	Processed	PF00125;
PGOHUM00000244267	1	150853708	150854165	-	ENSP00000272317	1.0	0.747	1.0E-19	Processed	PF00240;PF01599;
PGOHUM00000244270	1	151921993	151923389	-	ENSP00000293308	1.0	0.643	0.0	Processed	PF00038;
PGOHUM00000244271	1	152096917	152097589	-	ENSP00000370467	0.99	0.791	0.0	Processed	PF00702;
PGOHUM00000244272	1	153352290	153353440	-	ENSP00000220781	0.86	0.83	1.0E-38	Duplicated	PF03821;
PGOHUM00000244273	1	153689793	153690803	-	ENSP00000379548	0.96	0.76	4.2039E-45	Duplicated	PF04938;
PGOHUM00000244274	1	153824578	153825888	-	ENSP00000276914	1.0	0.851	0.0	Processed	PF03036;
PGOHUM00000244276	1	154350679	154351563	-	ENSP00000346067	1.0	0.949	0.0	Processed	PF00318;
PGOHUM00000244281	1	155560395	155561053	-	ENSP00000328674	1.0	0.936	0.0	Processed	PF00822;
PGOHUM00000251088	1	155585360	155616466	-	ENSP00000357315	0.28	0.96	0.0	Duplicated	PF02671;
PGOHUM00000244284	1	156046368	156047474	-	ENSP00000329918	0.85	0.486	0.0	Processed	PF00013;PF00097;
PGOHUM00000244285	1	156268423	156268938	-	ENSP00000256474	0.81	0.756	9.0E-34	Processed	PF01847;
PGOHUM00000244286	1	157029026	157030554	-	ENSP00000380336	1.0	0.953	0.0	Processed	PF00400;
PGOHUM00000244287	1	157068588	157069171	-	ENSP00000327316	0.79	0.92	9.99995E-41	Duplicated	PF00178;
PGOHUM00000244290	1	157605996	157610106	-	ENSP00000357172	0.38	0.83	0.0	Duplicated	PF00047;PF07686;
PGOHUM00000244291	1	157694006	157694811	-	ENSP00000298468	0.96	0.526	0.0	Processed	PF01459;
PGOHUM00000244293	1	158145640	158147538	-	ENSP00000237853	0.99	0.929	0.0	Processed	PF07303;
PGOHUM00000244294	1	158165460	158165920	-	ENSP00000363165	0.88	0.851	0.0	Processed	PF03501;
PGOHUM00000244296	1	158414884	158415795	-	ENSP00000354706	0.94	0.602	0.0	Processed	PF00001;
PGOHUM00000244297	1	158664365	158665215	-	ENSP00000352626	0.88	0.612	0.0	Processed	PF00001;
PGOHUM00000244298	1	158693918	158694826	-	ENSP00000357127	0.96	0.802	0.0	Processed	PF00001;
PGOHUM00000244299	1	158712354	158713208	-	ENSP00000357128	0.86	0.695	0.0	Processed	PF00001;
PGOHUM00000244300	1	158778219	158779032	-	ENSP00000344101	0.86	0.451	0.0	Processed	PF00001;
PGOHUM00000244302	1	159050925	159051588	-	ENSP00000340879	0.77	0.743	1.0E-35	Processed	PF02144;
PGOHUM00000244304	1	159375244	159376154	-	ENSP00000331789	0.93	0.782	0.0	Processed	PF00001;
PGOHUM00000244305	1	159674776	159675413	-	ENSP00000255030	0.93	0.583	9.0E-33	Processed	PF00354;
PGOHUM00000244306	1	159942341	159943858	-	ENSP00000320625	0.68	0.85	0.0	Duplicated	PF00047;
PGOHUM00000244307	1	160236132	160237016	-	ENSP00000346598	1.0	0.942	0.0	Processed	PF00318;
PGOHUM00000251089	1	161017508	161019504	-	ENSP00000356995	0.48	0.99	0.0	Duplicated	PF00620;
PGOHUM00000244311	1	161381390	161381592	-	ENSP00000366841	0.8	0.824	3.0E-20	Processed	PF07258;
PGOHUM00000244312	1	161506361	161507950	-	ENSP00000296674	1.0	0.77	3.0E-32	Duplicated	PF00164;
PGOHUM00000244313	1	161587785	161589375	-	ENSP00000296674	1.0	0.77	5.0E-33	Duplicated	PF00164;
PGOHUM00000244314	1	161654631	161654999	-	ENSP00000264258	1.0	0.912	2.0E-37	Processed	PF01198;
PGOHUM00000244315	1	162369680	162411086	-	ENSP00000356906	0.85	0.84	5.0E-12	Duplicated	PF00017;
PGOHUM00000244316	1	162511125	162511449	-	ENSP00000287022	1.0	0.703	2.0E-16	Processed	PF02271;
PGOHUM00000244317	1	162949344	162949583	-	ENSP00000417656	1.0	0.725	1.0E-25	Processed	PF05392;
PGOHUM00000244318	1	163392218	163392900	-	ENSP00000261868	0.81	0.6	1.0E-14	Duplicated	PF08597;
PGOHUM00000244320	1	164890557	164890866	-	ENSP00000393393	1.0	0.8	2.0E-38	Processed	PF01247;
PGOHUM00000244322	1	166244869	166246726	-	ENSP00000331699	0.94	0.91	0.0	Duplicated	PF00076;PF00641;
PGOHUM00000244323	1	167131663	167132074	-	ENSP00000346045	1.0	0.825	0.0	Processed	PF00833;
PGOHUM00000244326	1	168418908	168420449	-	ENSP00000358042	0.98	0.839	0.0	Processed	PF01425;
PGOHUM00000244328	1	170180151	170180538	-	ENSP00000376554	0.93	0.583	5.0E-16	Processed	PF01592;
PGOHUM00000244330	1	171240102	171240727	-	ENSP00000296503	1.0	0.732	0.0	Processed	PF00505;
PGOHUM00000244332	1	171413836	171414102	-	ENSP00000307786	0.96	0.594	1.0E-11	Processed	PF00034;
PGOHUM00000244333	1	171639658	171640078	-	ENSP00000225655	1.0	0.929	0.0	Processed	PF00235;
PGOHUM00000244334	1	171652299	171653578	-	ENSP00000412939	1.0	0.88	0.0	Duplicated	PF00573;
PGOHUM00000244337	1	171793769	171794101	-	ENSP00000346037	0.98	0.723	1.0E-18	Processed	PF00428;
PGOHUM00000244339	1	173110242	173111466	-	ENSP00000394100	0.97	0.85	0.0	Duplicated	PF00155;
PGOHUM00000244340	1	173331510	173332878	-	ENSP00000317902	0.92	0.787	0.0	Processed	PF06657;
PGOHUM00000244341	1	174059272	174059610	-	ENSP00000287038	0.98	0.779	3.99931E-42	Processed	PF01248;
PGOHUM00000244342	1	174334278	174337178	-	ENSP00000241502	0.98	0.72	0.0	Duplicated	PF07078;
PGOHUM00000244343	1	174725991	174726257	-	ENSP00000310275	1.0	0.854	8.0E-38	Processed	PF02961;
PGOHUM00000244344	1	174818811	174819306	-	ENSP00000358272	1.0	0.783	0.0	Processed	PF06784;
PGOHUM00000244345	1	174891249	174891571	-	ENSP00000348849	0.96	0.658	8.0E-12	Processed	PF01283;
PGOHUM00000244347	1	176200335	176200966	-	ENSP00000307889	1.0	0.758	0.0	Processed	PF01294;
PGOHUM00000244349	1	176336842	176337771	-	ENSP00000408880	0.98	0.519	2.0E-23	Processed	PF05712;
PGOHUM00000244350	1	176585407	176585919	-	ENSP00000359685	0.99	0.854	0.0	Processed	PF00102;PF00782;
PGOHUM00000244354	1	179004445	179004787	-	ENSP00000348849	1.0	0.817	1.0E-26	Processed	PF01283;
PGOHUM00000244355	1	179240254	179240401	-	ENSP00000355315	1.0	0.824	1.0E-12	Processed	PF00832;
PGOHUM00000244357	1	179425455	179426468	-	ENSP00000333504	0.9	0.86	0.0	Duplicated	PF00076;
PGOHUM00000244360	1	182151864	182152231	-	ENSP00000261353	1.0	0.756	6.0E-33	Processed	PF03226;
PGOHUM00000244366	1	185040697	185041167	-	ENSP00000273550	0.87	0.58	4.0E-17	Processed	PF00210;
PGOHUM00000244368	1	185195940	185196832	-	ENSP00000359345	1.0	0.872	0.0	Processed	PF00861;
PGOHUM00000244369	1	185302038	185302412	-	ENSP00000268607	1.0	0.643	1.0E-33	Processed	PF02991;
PGOHUM00000244372	1	187683371	187684453	-	ENSP00000386394	0.97	0.655	0.0	Processed	PF01784;
PGOHUM00000244376	1	189101682	189102420	-	ENSP00000395680	0.99	0.66	0.0	Duplicated	PF02800;
PGOHUM00000244377	1	189958667	189962227	-	ENSP00000251636	0.86	0.791	0.0	Processed	PF00270;PF00271;PF04408;PF07717;
PGOHUM00000244378	1	191115153	191116091	-	ENSP00000333504	1.0	0.834	0.0	Processed	PF00076;
PGOHUM00000244381	1	192962582	192963807	-	ENSP00000319716	1.0	0.762	0.0	Processed	PF00096;PF01352;
PGOHUM00000244382	1	193725943	193726373	-	ENSP00000378393	0.94	0.77	2.0E-14	Processed	PF00276;PF03939;
PGOHUM00000244383	1	197107881	197108445	-	ENSP00000275579	0.88	0.887	2.0E-37	Processed	PF00735;
PGOHUM00000244386	1	198648679	198649170	-	ENSP00000261313	0.88	0.789	0.0	Processed	PF01161;
PGOHUM00000244389	1	202338657	202338930	-	ENSP00000307786	0.88	0.728	8.0E-27	Processed	PF00034;
PGOHUM00000244390	1	202736360	202736548	-	ENSP00000247655	1.0	0.937	2.0E-26	Processed	PF02935;
PGOHUM00000244391	1	202822140	202828227	-	ENSP00000326042	0.98	0.75	0.0	Duplicated	PF00091;PF03953;
PGOHUM00000244395	1	203626098	203626888	-	ENSP00000296802	1.0	0.871	0.0	Processed	PF01201;
PGOHUM00000244396	1	203774749	203775382	-	ENSP00000223500	0.99	0.829	0.0	Processed	PF03357;
PGOHUM00000244397	1	203804711	203805040	-	ENSP00000393393	1.0	0.827	0.0	Processed	PF01247;
PGOHUM00000244398	1	203841807	203843375	-	ENSP00000404011	0.94	0.71	0.0	Duplicated	PF00038;
PGOHUM00000244400	1	204175231	204176417	-	ENSP00000343765	0.92	0.441	4.0E-36	Processed	PF00097;PF00622;PF00643;
PGOHUM00000244401	1	204497976	204498820	-	ENSP00000362807	1.0	0.863	4.00001E-41	Processed	PF00036;
PGOHUM00000244405	1	206869182	206869614	-	ENSP00000311028	0.98	0.878	0.0	Processed	PF00411;
PGOHUM00000244406	1	208870700	208871043	-	ENSP00000348849	1.0	0.896	7.0E-34	Processed	PF01283;
PGOHUM00000244407	1	209441146	209441598	-	ENSP00000340315	0.96	0.894	0.0	Processed	PF00137;
PGOHUM00000244408	1	210438982	210440584	-	ENSP00000216218	1.0	0.92	0.0	Duplicated	PF00515;PF07719;
PGOHUM00000244410	1	211032519	211035625	-	ENSP00000256079	1.0	0.572	0.0	Processed	PF03810;
PGOHUM00000244411	1	211833534	211834618	-	ENSP00000349078	0.86	0.829	0.0	Processed	PF00348;
PGOHUM00000244412	1	212482393	212482836	-	ENSP00000378393	0.94	0.946	0.0	Processed	PF00276;PF03939;
PGOHUM00000251096	1	213602060	213602407	-	ENSP00000386271	0.97	0.664	3.0E-26	Processed	PF01198;
PGOHUM00000244415	1	214656153	214656730	-	ENSP00000325369	1.0	0.948	0.0	Processed	PF01217;
PGOHUM00000244417	1	214786304	214786740	-	ENSP00000360739	1.0	0.782	7.9874E-44	Processed	PF00179;
PGOHUM00000244421	1	219054944	219055956	-	ENSP00000337443	0.8	0.736	0.0	Processed	PF00578;
PGOHUM00000244422	1	219373254	219374040	-	ENSP00000299673	0.9	0.721	0.0	Processed	PF02655;PF08443;
PGOHUM00000244423	1	219782972	219785404	-	ENSP00000333253	1.0	0.932	0.0	Processed	PF00642;
PGOHUM00000244425	1	220317303	220317692	-	ENSP00000318646	1.0	0.923	0.0	Processed	PF00410;
PGOHUM00000244426	1	220440049	220441255	-	ENSP00000216911	1.0	0.913	0.0	Processed	PF00069;PF07714;
PGOHUM00000244427	1	220487280	220489030	-	ENSP00000384941	0.99	0.81	0.0	Duplicated	PF02037;PF03731;
PGOHUM00000244428	1	220490015	220490941	-	ENSP00000339027	0.99	0.844	0.0	Processed	PF00428;PF00466;
PGOHUM00000244443	1	222814762	222815200	-	ENSP00000334188	0.97	0.827	0.0	Processed	PF02996;
PGOHUM00000244445	1	223831814	223832085	-	ENSP00000356177	1.0	0.783	2.0E-21	Processed	PF01423;
PGOHUM00000244447	1	224044284	224045089	-	ENSP00000300408	1.0	0.897	0.0	Processed	PF01145;
PGOHUM00000244448	1	224051431	224052553	-	ENSP00000331514	1.0	0.862	0.0	Processed	PF00022;
PGOHUM00000244453	1	224848926	224849586	-	ENSP00000307197	0.71	0.54	7.0E-25	Processed	PF00226;
PGOHUM00000244454	1	226376572	226376922	-	ENSP00000378160	1.0	0.814	1.0E-34	Processed	PF01199;
PGOHUM00000244455	1	226505715	226506404	-	ENSP00000361621	0.75	0.594	2.0E-20	Processed	PF00313;
PGOHUM00000244457	1	226599463	226599915	-	ENSP00000369904	0.99	0.599	4.0E-16	Processed	PF00505;
PGOHUM00000251097	1	227680731	227682534	-	ENSP00000248151	0.96	0.76	0.0	Duplicated	PF00091;PF03953;
PGOHUM00000244465	1	227884449	227894388	-	ENSP00000409514	0.68	0.56	2.8026E-45	Duplicated	PF00096;PF01352;
PGOHUM00000244469	1	228302699	228303157	-	ENSP00000300030	0.96	0.825	0.0	Processed	PF01883;
PGOHUM00000244471	1	228636865	228637294	-	ENSP00000378393	0.93	0.831	3.00004E-41	Processed	PF00276;PF03939;
PGOHUM00000244472	1	228651917	228652295	-	ENSP00000352442	1.0	0.921	8.40779E-45	Processed	PF00125;
PGOHUM00000244474	1	229840958	229841610	-	ENSP00000406375	1.0	0.754	0.0	Processed	PF00505;
PGOHUM00000244475	1	230747755	230748158	-	ENSP00000361435	1.0	0.799	1.0E-31	Processed	PF01282;
PGOHUM00000251099	1	231253583	231254071	-	ENSP00000358224	0.99	0.699	0.0	Processed	PF00160;
PGOHUM00000244478	1	231611715	231612034	-	ENSP00000342374	0.93	0.611	1.0E-13	Processed	PF01423;
PGOHUM00000244480	1	233424612	233425193	-	ENSP00000339095	1.0	0.918	0.0	Processed	PF01251;
PGOHUM00000244482	1	233971826	233972174	-	ENSP00000272065	0.73	0.871	0.0	Processed	PF01451;
PGOHUM00000244484	1	234492453	234492887	-	ENSP00000233609	1.0	0.924	3.0E-40	Processed	PF00203;
PGOHUM00000244486	1	235701351	235703112	-	ENSP00000354813	0.98	0.693	0.0	Processed	PF00361;PF00662;PF06455;
PGOHUM00000244487	1	235703345	235704716	-	ENSP00000354961	1.0	0.651	0.0	Processed	PF00361;PF01059;
PGOHUM00000244488	1	235704713	235704988	-	ENSP00000354728	0.94	0.728	2.0E-30	Processed	PF00420;
PGOHUM00000244492	1	236449273	236450258	-	ENSP00000216330	1.0	0.76	1.0E-33	Duplicated	PF00254;
PGOHUM00000244495	1	238104758	238105792	-	ENSP00000355046	1.0	0.63	0.0	Processed	PF00361;PF06444;
PGOHUM00000244496	1	238106001	238106953	-	ENSP00000354687	1.0	0.752	0.0	Processed	PF00146;
PGOHUM00000244497	1	238111340	238112444	-	ENSP00000354554	0.97	0.72	0.0	Processed	PF00032;PF00033;
PGOHUM00000244498	1	238113042	238114803	-	ENSP00000354813	0.98	0.69	0.0	Processed	PF00361;PF00662;PF06455;
PGOHUM00000244501	1	238940425	238942029	-	ENSP00000371607	0.78	0.617	0.0	Processed	PF01432;
PGOHUM00000244502	1	239216051	239216203	-	ENSP00000355315	1.0	0.941	1.0E-21	Processed	PF00832;
PGOHUM00000244503	1	240305970	240308191	-	ENSP00000402618	1.0	0.921	0.0	Processed	PF01851;
PGOHUM00000244504	1	240799894	240800340	-	ENSP00000270625	0.97	0.812	1.0E-30	Processed	PF00366;
PGOHUM00000244505	1	240932721	240934834	-	ENSP00000260045	0.93	0.84	0.0	Processed	PF05485;PF05699;
PGOHUM00000244506	1	240986279	240986733	-	ENSP00000365926	0.99	0.804	0.0	Processed	PF01687;
PGOHUM00000244507	1	241161749	241162094	-	ENSP00000346037	1.0	0.852	7.0E-18	Processed	PF00428;
PGOHUM00000244508	1	241468885	241469189	-	ENSP00000252543	0.98	0.673	2.0E-14	Processed	PF01158;
PGOHUM00000244521	1	243430920	243431421	-	ENSP00000344393	0.83	0.867	0.0	Processed	PF04900;
PGOHUM00000244523	1	244558286	244558964	-	ENSP00000362979	0.98	0.73	0.0	Processed	PF00046;
PGOHUM00000244524	1	244761707	244761989	-	ENSP00000307786	0.94	0.667	1.0E-25	Processed	PF00034;
PGOHUM00000244525	1	244857735	244858022	-	ENSP00000274242	1.0	0.876	3.99931E-42	Processed	PF01907;
PGOHUM00000244527	1	245446112	245446391	-	ENSP00000372005	0.81	0.787	3.0E-26	Processed	PF00226;
PGOHUM00000244535	1	246918816	246919134	-	ENSP00000393393	1.0	0.609	1.0E-18	Processed	PF01247;
PGOHUM00000244539	1	247347118	247348780	-	ENSP00000266563	0.95	0.771	0.0	Processed	PF00515;PF07719;
PGOHUM00000244543	1	247996651	247997581	-	ENSP00000311038	0.99	0.521	0.0	Processed	PF00001;
PGOHUM00000244545	1	248246938	248247898	-	ENSP00000324687	1.0	0.966	0.0	Processed	PF00001;
PGOHUM00000244550	1	12982	13670	+	ENSP00000384703	0.15	0.78	1.0E-28	Duplicated	PF06733;
PGOHUM00000244551	1	52476	53354	+	ENSP00000334393	0.99	0.492	1.99993E-41	Processed	PF00001;
PGOHUM00000244552	1	62952	63851	+	ENSP00000318878	0.96	0.593	0.0	Processed	PF00001;
PGOHUM00000244554	1	131125	135623	+	ENSP00000160740	0.96	0.42	0.0	Processed	PF00505;
PGOHUM00000244562	1	471029	471366	+	ENSP00000400635	0.93	0.956	0.0	Processed	PF00276;PF03939;
PGOHUM00000244564	1	565020	566060	+	ENSP00000355046	1.0	0.911	0.0	Processed	PF00361;PF06444;
PGOHUM00000244565	1	566454	567993	+	ENSP00000354499	1.0	0.914	0.0	Processed	PF00115;
PGOHUM00000244566	1	568137	568815	+	ENSP00000354876	1.0	0.934	0.0	Processed	PF00116;PF02790;
PGOHUM00000244567	1	569076	569753	+	ENSP00000354632	1.0	0.934	0.0	Processed	PF00119;
PGOHUM00000244568	1	569756	570350	+	ENSP00000354982	0.76	0.899	0.0	Processed	PF00510;
PGOHUM00000244570	1	657483	662257	+	ENSP00000160740	0.98	0.411	2.8026E-45	Processed	PF00505;
PGOHUM00000244573	1	808665	809726	+	ENSP00000272035	0.86	0.941	0.0	Processed	PF00091;PF03953;
PGOHUM00000244575	1	1314044	1314409	+	ENSP00000184266	1.0	0.605	8.0E-20	Processed	PF07225;
PGOHUM00000251105	1	1407527	1444728	+	ENSP00000339421	1.0	0.84	1.0E-21	Duplicated	PF00004;
PGOHUM00000244579	1	1604714	1605836	+	ENSP00000339095	0.88	0.7	4.0E-35	Duplicated	PF01251;
PGOHUM00000244581	1	1667250	1668686	+	ENSP00000339095	0.87	0.71	2.0E-35	Duplicated	PF01251;
PGOHUM00000244588	1	8249886	8252833	+	ENSP00000253039	0.98	0.7	2.0E-23	Duplicated	PF00009;PF03144;PF09173;
PGOHUM00000244589	1	8572712	8573129	+	ENSP00000401970	0.79	0.503	2.0E-11	Processed	PF00210;
PGOHUM00000244591	1	8858534	8859562	+	ENSP00000253788	0.99	0.74	2.0E-17	Duplicated	PF00467;PF01777;
PGOHUM00000244592	1	8891066	8891434	+	ENSP00000347969	0.79	0.711	1.0E-27	Processed	PF00276;PF03939;
PGOHUM00000244595	1	9636485	9637040	+	ENSP00000346022	1.0	0.802	0.0	Processed	PF00347;
PGOHUM00000244597	1	10118731	10119712	+	ENSP00000359991	0.95	0.57	1.0E-32	Duplicated	PF00300;
PGOHUM00000244606	1	13142562	13144997	+	ENSP00000414869	0.6	0.99	0.0	Duplicated	PF07723;
PGOHUM00000244613	1	15931077	15931535	+	ENSP00000378812	1.0	0.941	1.0E-29	Processed	PF06747;
PGOHUM00000244614	1	16119299	16119781	+	ENSP00000354739	0.98	0.92	0.0	Processed	PF00298;PF03946;
PGOHUM00000244615	1	16154727	16155164	+	ENSP00000251453	1.0	0.925	0.0	Processed	PF00380;
PGOHUM00000244617	1	16316366	16320251	+	ENSP00000328010	0.38	0.63	3.0E-17	Duplicated	PF00038;PF00443;PF00566;
PGOHUM00000251108	1	16972080	16976727	+	ENSP00000414287	1.0	0.92	0.0	Duplicated	PF00024;PF00051;PF00089;
PGOHUM00000244624	1	17183206	17185778	+	ENSP00000327209	0.11	0.9	0.0	Duplicated	PF06758;PF07989;
PGOHUM00000251109	1	17720844	17727931	+	ENSP00000364597	0.4	0.67	1.0E-23	Duplicated	PF03068;PF08526;PF08527;
PGOHUM00000244625	1	18839612	18839878	+	ENSP00000242577	1.0	0.876	3.0E-40	Processed	PF01221;
PGOHUM00000244627	1	19934608	19935059	+	ENSP00000311028	1.0	0.927	0.0	Processed	PF00411;
PGOHUM00000244629	1	20852482	20853243	+	ENSP00000362744	0.99	0.782	0.0	Processed	PF00467;PF00900;PF01479;PF08071;
PGOHUM00000244630	1	21724486	21724857	+	ENSP00000365963	0.98	0.903	9.0E-32	Processed	PF07491;
PGOHUM00000244632	1	22094762	22095010	+	ENSP00000271638	0.79	0.735	2.0E-22	Processed	PF00036;PF01023;
PGOHUM00000244633	1	22234591	22235070	+	ENSP00000346027	1.0	0.919	0.0	Processed	PF01157;
PGOHUM00000244635	1	23571258	23571721	+	ENSP00000294189	1.0	0.855	1.99965E-42	Processed	PF01779;
PGOHUM00000244636	1	23737325	23737647	+	ENSP00000418068	0.81	0.718	1.0E-19	Processed	PF00436;
PGOHUM00000244637	1	23997191	24003236	+	ENSP00000398553	0.82	0.55	2.00386E-43	Duplicated	PF00009;
PGOHUM00000251111	1	24890088	24890484	+	ENSP00000350750	0.93	0.614	6.0E-29	Processed	PF00467;
PGOHUM00000244642	1	26653178	26653527	+	ENSP00000378160	1.0	0.778	2.0E-38	Processed	PF01199;
PGOHUM00000244644	1	27306656	27307463	+	ENSP00000354739	1.0	0.89	0.0	Duplicated	PF00298;PF03946;
PGOHUM00000244645	1	27310090	27310512	+	ENSP00000380156	1.0	0.709	5.0E-37	Processed	PF01655;
PGOHUM00000244646	1	27503242	27503765	+	ENSP00000222247	0.99	0.886	0.0	Processed	PF01775;
PGOHUM00000244647	1	27533421	27534281	+	ENSP00000296930	1.0	0.925	0.0	Processed	PF03066;
PGOHUM00000244648	1	27537755	27537972	+	ENSP00000400591	0.79	0.959	2.0E-23	Processed	PF01423;
PGOHUM00000244649	1	27637731	27638326	+	ENSP00000391266	1.0	0.79	2.0E-20	Duplicated	PF00240;
PGOHUM00000244651	1	28065615	28065947	+	ENSP00000250101	0.93	0.791	9.99967E-42	Processed	PF06110;
PGOHUM00000244652	1	28066465	28067137	+	ENSP00000352401	1.0	0.785	0.0	Processed	PF00834;
PGOHUM00000244656	1	31509618	31510093	+	ENSP00000370197	0.94	0.696	2.0E-38	Processed	PF01202;
PGOHUM00000244661	1	33445546	33446070	+	ENSP00000222247	1.0	0.812	0.0	Processed	PF01775;
PGOHUM00000244662	1	33452568	33453836	+	ENSP00000341885	0.98	0.74	0.0	Duplicated	PF00333;PF03719;
PGOHUM00000244665	1	34304122	34305738	+	ENSP00000340019	1.0	0.603	0.0	Processed	PF00118;
PGOHUM00000244666	1	34329793	34330251	+	ENSP00000296503	0.74	0.471	2.0E-33	Processed	PF00505;
PGOHUM00000244667	1	35519072	35524869	+	ENSP00000354739	0.99	0.67	2.0E-19	Duplicated	PF00298;PF03946;
PGOHUM00000244669	1	35816323	35817205	+	ENSP00000359345	1.0	0.875	0.0	Processed	PF00861;
PGOHUM00000244671	1	35975678	35976942	+	ENSP00000211936	0.25	0.46	4.0E-22	Duplicated	PF00096;PF01352;
PGOHUM00000244673	1	37095936	37096413	+	ENSP00000366525	0.89	0.53	1.0E-18	Processed	PF00210;
PGOHUM00000244674	1	37796453	37796583	+	ENSP00000245458	0.79	0.75	4.0E-12	Processed	PF00253;
PGOHUM00000244675	1	38010375	38010899	+	ENSP00000273550	0.98	0.834	2.0E-38	Processed	PF00210;
PGOHUM00000244677	1	38243798	38245091	+	ENSP00000411187	0.83	0.69	0.0	Processed	PF00307;
PGOHUM00000244678	1	38306517	38307352	+	ENSP00000341885	0.95	0.71	0.0	Processed	PF00333;PF03719;
PGOHUM00000244679	1	39174602	39176561	+	ENSP00000324173	1.0	0.9	0.0	Processed	PF00012;
PGOHUM00000244680	1	39980628	39982159	+	ENSP00000361914	1.0	0.979	0.0	Processed	PF01144;
PGOHUM00000244681	1	39986856	39987250	+	ENSP00000380518	0.27	0.96	1.0E-33	Duplicated	PF00019;PF00688;
PGOHUM00000244682	1	40183700	40184265	+	ENSP00000348933	1.0	0.837	0.0	Processed	PF05670;
PGOHUM00000244683	1	40428219	40429073	+	ENSP00000341885	1.0	0.911	0.0	Processed	PF00333;PF03719;
PGOHUM00000244684	1	40598434	40599118	+	ENSP00000314813	0.99	0.794	3.0E-39	Processed	PF02100;
PGOHUM00000244687	1	41564331	41564802	+	ENSP00000347969	0.94	0.638	9.0E-28	Processed	PF00276;PF03939;
PGOHUM00000244689	1	42506268	42507390	+	ENSP00000327539	0.91	0.495	0.0	Processed	PF00076;PF08080;
PGOHUM00000244690	1	42606663	42607047	+	ENSP00000381903	0.85	0.564	3.0E-12	Processed	PF01157;
PGOHUM00000244691	1	42957410	42958166	+	ENSP00000346050	1.0	0.773	0.0	Processed	PF01015;
PGOHUM00000244694	1	43368903	43369580	+	ENSP00000253413	1.0	0.907	0.0	Processed	PF01991;
PGOHUM00000244696	1	44209135	44209386	+	ENSP00000391266	0.88	0.726	5.0E-28	Processed	PF00240;
PGOHUM00000244698	1	45880703	45881013	+	ENSP00000393457	0.98	0.547	4.0E-20	Processed	PF00160;
PGOHUM00000244701	1	46246949	46247629	+	ENSP00000202773	0.79	0.921	0.0	Processed	PF01159;PF03868;
PGOHUM00000244702	1	46570620	46570844	+	ENSP00000417656	0.94	0.8	1.0E-28	Processed	PF05392;
PGOHUM00000244704	1	47207863	47208818	+	ENSP00000374235	1.0	0.732	0.0	Processed	PF08327;PF09229;
PGOHUM00000244705	1	47357311	47358502	+	ENSP00000301072	0.89	0.757	0.0	Processed	PF00091;PF03953;
PGOHUM00000244706	1	48015868	48016422	+	ENSP00000265093	0.99	0.7	8.0E-14	Duplicated	PF05493;
PGOHUM00000244710	1	50307964	50312078	+	ENSP00000399906	0.77	0.82	0.0	Duplicated	PF00096;
PGOHUM00000244712	1	50791804	50792682	+	ENSP00000341885	1.0	0.891	0.0	Processed	PF00333;PF03719;
